ID,Concept,Property
s31,horse,used_by_riding
s31,horse,has_hooves
s31,horse,has_a_long_tail
s31,sweater,clothing
s31,sweater,clothing
s31,sweater,worn_on_torso
s31,sweater,worn_in_winter
s31,sweater,worn_for_warming
s31,sweater,made_of_wool
s31,sweater,has_long_sleeves
s31,sweater,worn_for_warmth
s31,sweater,worn_by_women
s31,sweater,worn_by_kids
s31,sweater,worn_by_men
s31,dog,an_animal
s31,dog,used_as_pet
s31,dog,has_4_legs
s31,dog,has_wagging_tail
s31,dog,used_for_protection_from_housebreakers
s31,dog,beh_-_bites_firmly
s31,dog,requires_walking_the_dog
s31,hand,part_of_body
s31,hand,humans_have_them
s31,hand,has_fingers
s31,hand,is_flexible
s31,eye,part_of_body
s31,eye,used_for_seeing
s31,eye,different_colours
s31,eye,without_we_are_blind
s31,eye,used_for_observing
s32,potato,a_vegetable
s32,potato,grows_here
s32,potato,has_carbohydrates
s32,potato,different_sizes
s32,potato,is_yellow_inside
s32,potato,is_red
s32,potato,used_for_puree
s32,shoes,there_are_2
s32,shoes,left_and_right
s32,shoes,for_males_females_and_kids
s32,shoes,different_sizes
s32,shoes,different_colours
s32,shoes,different_types
s32,shoes,I_own_some
s32,shoes,has_a_lace
s32,apple,a_fruit
s32,apple,is_healthy
s32,apple,has_vitamins
s32,apple,grows_on_trees
s32,apple,is_red
s32,apple,is_yellow
s32,apple,is_green
s32,apple,tastes_sweet
s32,apple,in_flower_in_summer
s32,leg,humans_have_2
s32,leg,a_left_one_and_a_right_one
s32,leg,used_for_walking
s32,leg,used_for_movements
s32,leg,has_hair
s32,table,used_for_holding
s32,table,has_4_legs
s32,table,is_round
s32,table,is_rectangular
s32,table,is_square
s32,table,is_stable
s32,table,is_heavy
s32,train,used_on_rail_tracks
s32,train,has_cars
s32,train,is_long
s32,train,eg_-_fat_train
s32,train,is_loud
s32,train,runs_on_even_ground
s33,broom,has_a_handle
s33,broom,has_a_scut
s33,broom,used_for_sweeping_dirt
s33,broom,made_of_wood
s33,broom,made_of_plastic
s33,sword,is_long
s33,sword,made_of_iron
s33,sword,is_sharp_at_one_side
s33,sword,used_for_injuring_humans
s33,sword,used_by_knights
s33,sword,used_for_fighting
s33,horse,is_tall
s33,horse,an_animal
s33,horse,used_for_sitting
s33,horse,used_by_riding
s33,horse,has_long_legs
s33,horse,has_a_long_tail
s33,horse,has_a_long_face
s33,horse,beh_-_snickers
s33,sweater,worn_in_winter
s33,sweater,clothing
s33,sweater,is_warm
s33,sweater,is_fluffy
s33,sweater,is_reusable
s33,sweater,used_by_washing
s33,sweater,worn
s33,dog,an_animal
s33,dog,beh_-_barks
s33,dog,beh_-_plays_with_humans
s33,dog,has_4_paws
s33,dog,has_a_tail
s33,dog,beh_-_eats_animal_bones
s33,hand,part_of_arm
s33,hand,has_fingers
s33,hand,has_a_palm
s33,hand,used_for_waving
s33,hand,used_for_groping
s33,hand,used_for_feeling
s33,hand,used_for_grasping
s33,eye,used_for_seeing
s33,eye,part_of_an_animal
s33,eye,part_of_an_animal
s33,eye,part_of_a_human
s33,eye,used_for_sensing
s33,eye,without_we_are_blind
s34,potato,grows_in_the_ground
s34,potato,is_brown
s34,potato,is_oval
s34,potato,is_buckled
s34,potato,a_vegetable
s34,potato,used_for_cooking
s34,shoes,has_a_sole
s34,shoes,used_by_lacing
s34,shoes,worn_outdoors
s34,shoes,worn_on_feet
s34,apple,a_fruit
s34,apple,has_seeds
s34,apple,different_types
s34,leg,there_are_2_needed
s34,leg,used_for_walking
s34,leg,associated_with_pants
s34,table,used_for_eating_on
s34,table,associated_with_chairs
s34,table,found_in_kitchens
s34,table,used_for_holding
s34,table,used_for_holding
s34,table,has_4_legs
s34,table,has_a_wooden_plate
s34,train,used_on_rail_tracks
s34,train,a_vehicle
s34,train,is_public
s34,train,is_spacious
s34,train,used_by_passengers
s35,broom,has_a_handle
s35,broom,has_bristles
s35,broom,used_for_sweeping
s35,broom,used_for_cleaning
s35,sword,associated_with_knights
s35,sword,is_dangerous
s35,sword,is_pointed
s35,sword,is_sharp
s35,sword,associated_with_fights
s35,horse,used_by_riding
s35,horse,has_hooves
s35,horse,an_animal
s35,horse,requires_a_saddle
s35,horse,beh_-_snickers
s35,sweater,worn
s35,sweater,is_warm
s35,sweater,made_of_fabric
s35,sweater,has_sleeves
s35,dog,an_animal
s35,dog,used_as_pet
s35,dog,is_man's_best_friend
s35,dog,has_a_fur
s35,dog,beh_-_barks
s35,hand,humans_have_2
s35,hand,part_of_body
s35,hand,has_5_fingers
s35,eye,located_in_the_face
s35,eye,part_of_a_human
s35,eye,part_of_an_animal
s35,eye,used_for_seeing
s35,eye,used_for_observing
s35,eye,associated_with_glasses
s36,potato,found_underground
s36,potato,found_on_fields
s36,potato,found_on_fields
s36,potato,is_harvested
s36,potato,used_for_eating
s36,shoes,worn_on_feet
s36,shoes,different_types
s36,shoes,made_of_different_materials
s36,apple,a_food
s36,apple,has_vitamin_C
s36,apple,a_fruit
s36,apple,harvested_from_trees
s36,leg,part_of_body
s36,leg,used_for_walking
s36,leg,is_resilient
s36,table,used_for_eating_on
s36,table,associated_with_chairs
s36,train,a_vehicle
s36,train,used_for_transportation
s36,train,used_for_cargo
s36,train,used_by_persons
s36,train,used_on_rail_tracks
s36,train,associated_with_train_station
s36,train,requires_a_fare
s37,broom,used_for_removing_rubbish
s37,broom,used_on_street
s37,broom,used_by_streetworkers
s37,broom,has_a_handle
s37,broom,has_branchlets
s37,sword,used_by_soldiers
s37,sword,used_for_fighting
s37,sword,made_of_metal
s37,sword,used_for_injuring_humans
s37,sword,used_for_killing_humans
s37,sword,located_in_a_bag_attached_on_belt
s37,horse,an_animal
s37,horse,has_4_legs
s37,horse,used_by_riding
s37,horse,used_for_races
s37,horse,used_by_indians
s37,sweater,worn
s37,sweater,worn_for_the_cold
s37,sweater,knitted_of_wool
s37,sweater,bought_in_clothing_shops
s37,sweater,different_types
s37,sweater,different_colours
s37,sweater,different_sizes
s37,dog,an_animal
s37,dog,an_animal
s37,dog,used_as_pet
s37,dog,beh_-_barks
s37,dog,different_types
s37,dog,requires_walking_the_dog
s37,dog,requires_walking_the_dog
s37,hand,located_at_arm
s37,hand,used_for_grasping
s37,hand,has_fingers
s37,hand,has_blood
s37,eye,there_are_2
s37,eye,used_for_seeing
s37,eye,associated_with_glasses
s37,eye,located_in_the_human_face
s38,potato,grows_underground
s38,potato,has_a_peel
s38,potato,used_for_cooking
s38,potato,requires_special_field
s38,potato,is_mealy
s38,potato,is_crunchy
s38,shoes,worn_on_socks
s38,shoes,worn_on_socks
s38,shoes,worn_for_chillness
s38,shoes,worn_for_protection_from_pain
s38,shoes,eg_-_sports_shoes
s38,apple,is_crunchy
s38,apple,is_mealy
s38,apple,is_red
s38,apple,is_yellow
s38,apple,is_green
s38,apple,has_a_core
s38,apple,has_flesh
s38,apple,is_white
s38,apple,has_flesh
s38,apple,is_yellowish
s38,leg,located_at_foot
s38,leg,is_hairy
s38,leg,is_shaved_when_women's
s38,leg,part_of_body
s38,table,found_in_kitchens
s38,table,made_of_wood
s38,table,used_for_eating_on
s38,table,used_for_homework
s38,train,used_on_rail_tracks
s38,train,used_for_transportation
s38,train,used_by_persons
s38,train,used_by_ticket_inspectors
s38,train,has_compartments
s39,broom,has_a_handle
s39,broom,has_a_brush
s39,sword,used_for_killing
s39,sword,is_pointed
s39,sword,is_long
s39,sword,has_a_handle
s39,sword,used_for_fighting
s39,horse,is_alive
s39,horse,an_animal
s39,horse,has_a_fur
s39,horse,has_a_mane
s39,horse,has_4_legs
s39,sweater,worn
s39,sweater,worn_for_the_cold
s39,sweater,made_of_wool
s39,sweater,worn_by_women
s39,sweater,worn_by_men
s39,sweater,has_long_sleeves
s39,dog,is_alive
s39,dog,an_animal
s39,dog,has_4_legs
s39,dog,has_brown_fur
s39,dog,is_fast
s39,dog,beh_-_runs
s39,dog,beh_-_barks
s39,dog,hears_well
s39,dog,is_intelligent
s39,dog,used_for_drug_detection
s39,dog,used_for_searching_missing_people
s39,hand,located_at_arm
s39,hand,has_5_fingers
s39,hand,there_are_2
s39,hand,used_for_writing
s39,hand,is_flexible
s39,eye,part_of_the_face
s39,eye,there_are_2
s39,eye,used_for_seeing
s39,eye,is_blue
s39,eye,is_green
s39,eye,is_grey
s39,eye,is_brown
s39,eye,is_almond-shaped
s40,potato,a_vegetable
s40,potato,harvested_in_autumn
s40,potato,grows_underground
s40,potato,found_on_fields
s40,potato,has_carbohydrates
s40,potato,owned_by_farmers
s40,potato,used_for_different_meals
s40,shoes,clothing
s40,shoes,worn_on_feet
s40,shoes,different_sizes
s40,shoes,has_velcro
s40,shoes,has_a_lace
s40,shoes,has_a_sole
s40,shoes,worn_for_protecting_feet
s40,apple,a_fruit
s40,apple,grows_on_trees
s40,apple,is_round
s40,apple,is_red
s40,apple,is_yellow
s40,apple,is_green
s40,apple,is_healthy
s40,apple,has_no_fat
s40,apple,has_small_seeds
s40,leg,part_of_body
s40,leg,humans_have_2
s40,leg,located_between_knee_and_foot
s40,leg,has_hair
s40,leg,has_muscles
s40,leg,has_sinews
s40,table,furniture
s40,table,found_in_kitchens
s40,table,found_in_living-rooms
s40,table,has_a_plate
s40,table,has_4_legs
s40,table,used_for_working
s40,table,used_for_eating_on
s40,table,made_of_wood
s40,train,used_for_moving
s40,train,used_on_rail_tracks
s40,train,has_cars
s40,train,requires_train_driver
s40,train,used_for_connecting_countries
s41,broom,used_for_sweeping
s41,broom,found_in_houses
s41,broom,has_bristles
s41,broom,has_a_handle
s41,broom,is_useful
s41,broom,used_for_sweeping
s41,broom,associated_with_witches
s41,sword,used_for_fighting
s41,sword,used_by_knights
s41,sword,has_a_blade
s41,sword,has_a_handle
s41,sword,different_sizes
s41,sword,different_lengths
s41,horse,an_animal
s41,horse,used_for_sitting
s41,horse,used_by_riding
s41,horse,is_large
s41,horse,different_colours
s41,horse,beh_-_eats_grass
s41,horse,beh_-_eats_hay
s41,horse,requires_a_saddle
s41,horse,has_hooves
s41,sweater,worn
s41,sweater,different_patterns
s41,sweater,has_long_sleeves
s41,sweater,is_thick
s41,sweater,is_thin
s41,sweater,has_a_collar
s41,sweater,has_no_collar
s41,dog,an_animal
s41,dog,an_animal
s41,dog,used_as_pet
s41,dog,has_4_paws
s41,dog,has_a_tail
s41,dog,is_domestic
s41,dog,requires_training
s41,dog,smells_well
s41,dog,hears_well
s41,hand,humans_have_2
s41,hand,used_for_writing
s41,hand,used_for_lifting
s41,hand,used_for_holding
s41,hand,has_5_fingers
s41,hand,located_at_arm
s41,eye,there_are_2
s41,eye,part_of_a_human
s41,eye,used_for_seeing
s41,eye,located_in_the_face
s41,eye,located_on_both_sides_of_nose
s41,eye,located_above_cheeks
s41,eye,has_eyelashes
s41,eye,has_eyelids
s41,eye,different_colours
s42,potato,a_vegetable
s42,potato,grows_in_the_ground
s42,potato,used_for_cooking
s42,potato,has_carbohydrates
s42,potato,used_for_eating
s42,shoes,worn_over_socks
s42,shoes,worn_by_humans
s42,shoes,used_for_walking
s42,shoes,has_a_sole
s42,apple,a_fruit
s42,apple,grows_on_trees
s42,apple,is_healthy
s42,apple,is_yellow
s42,apple,is_green
s42,apple,is_red
s42,apple,is_round
s42,leg,part_of_human_body
s42,leg,used_for_walking
s42,leg,associated_with_pants
s42,leg,humans_have_2
s42,table,has_4_legs
s42,table,used_for_holding
s42,table,used_for_eating_on
s42,table,furniture
s42,table,found_in_kitchens
s42,train,used_for_moving
s42,train,used_on_rail_tracks
s42,train,is_spacious
s42,train,used_by_persons
s42,train,is_fast
s42,train,associated_with_train_station
s43,broom,used_for_cleaning
s43,broom,used_for_sweeping
s43,broom,used_for_sweeping_particles_to_a_heap
s43,broom,has_thin_bristles_in_front
s43,broom,used_on_the_floor
s43,broom,has_a_handle
s43,sword,used_for_fighting
s43,sword,has_a_metal_blade
s43,sword,has_a_handle_or_holding
s43,sword,used_for_injuring_humans
s43,sword,usage_has_to_be_learned
s43,horse,used_by_riding
s43,horse,an_animal
s43,horse,a_mammal
s43,horse,young_is_named_foal
s43,horse,a_stallion
s43,horse,a_mare
s43,horse,has_4_feet
s43,horse,has_a_fur
s43,horse,has_a_tail
s43,horse,has_a_mane
s43,horse,eg_-_arab
s43,horse,eg_-_haflinger
s43,horse,eg_-_pony
s43,horse,is_fast
s43,horse,beh_-_gallops
s43,horse,associated_with_gait_trot
s43,horse,associated_with_gait_walk
s43,sweater,worn
s43,sweater,has_long_sleeves
s43,sweater,made_of_different_materials
s43,sweater,worn_for_chillness
s43,sweater,worn_for_warmth
s43,sweater,worn_for_protection
s43,sweater,is_soft
s43,sweater,worn_on_torso
s43,dog,an_animal
s43,dog,a_mammal
s43,dog,beh_-_barks
s43,dog,beh_-_growls
s43,dog,beh_-_bites
s43,dog,has_4_legs
s43,dog,is_fast
s43,dog,has_a_mouth
s43,dog,has_little_ears
s43,dog,has_paws
s43,dog,lives_in_prides
s43,dog,its_children_are_called_puppies
s43,dog,different_types
s43,dog,eg_-_dachshund
s43,dog,associated_with_shepherd
s43,dog,eg_-_Golden_Retriever
s43,hand,part_of_body
s43,hand,has_5_fingers
s43,hand,has_bones
s43,hand,has_gristle
s43,hand,has_sinews
s43,hand,used_for_grasping
s43,hand,used_for_holding
s43,hand,used_for_moving
s43,hand,has_10_nails
s43,eye,is_movable
s43,eye,part_of_the_face
s43,eye,used_for_seeing
s43,eye,has_a_pupil
s43,eye,used_for_sensing_environment
s43,eye,used_for_sensing
s43,eye,used_for_sensing
s43,eye,has_eyelid_for_colsing
s43,eye,protected_by_eyelashes
s43,eye,is_sensitive
s44,potato,grows_underground
s44,potato,a_vegetable
s44,potato,radix_of_a_plant
s44,potato,different_types
s44,potato,used_for_meal
s44,shoes,worn_for_feet
s44,shoes,clothing
s44,shoes,has_a_sole
s44,shoes,has_a_lace
s44,shoes,eg_-_stretch_shoes
s44,shoes,associated_with_women
s44,shoes,athletic_ones_for_men
s44,apple,a_fruit
s44,apple,found_on_trees
s44,apple,different_types
s44,apple,is_round
s44,apple,is_healthy
s44,apple,has_vitamins
s44,apple,is_harvested_end_of_july
s44,leg,part_of_body
s44,leg,used_for_walking
s44,leg,has_muscles
s44,leg,has_venes
s44,leg,has_ateries
s44,leg,has_bones
s44,leg,used_by_bending
s44,leg,used_by_unbending
s44,leg,used_by_lifting
s44,leg,used_by_lowering
s44,leg,used_for_moving
s44,table,furniture
s44,table,has_a_plate
s44,table,has_legs
s44,table,used_for_holding
s44,table,used_for_eating_on
s44,table,used_for_writing_on
s44,train,a_vehicle
s44,train,is_public
s44,train,used_for_transportation
s44,train,used_by_persons
s44,train,used_for_transportation
s44,train,used_for_cargo
s44,train,used_for_transportation
s44,train,requires_train_driver
s44,train,used_on_rail_tracks
s44,train,is_long
s44,train,has_cars
s45,broom,used_for_cleaning
s45,broom,has_bristles
s45,broom,used_by_women
s45,broom,associated_with_witches
s45,sword,used_for_fighting
s45,sword,used_by_knights
s45,sword,is_pointed
s45,sword,used_for_injuring_others
s45,sword,can_be_used_by_covering_with_a_sock
s45,horse,named_also_steed
s45,horse,an_animal
s45,horse,beh_-_runs_fast
s45,horse,has_4_legs
s45,horse,used_by_riding
s45,horse,has_hooves
s45,sweater,worn
s45,sweater,worn_for_the_cold
s45,sweater,made_of_wool
s45,sweater,different_colours
s45,dog,enemy_of_wolf
s45,dog,an_animal
s45,dog,used_as_pet
s45,dog,has_4_legs
s45,dog,beh_-_barks
s45,dog,I_like_it
s45,hand,located_at_arm
s45,hand,humans_have_2
s45,hand,used_in_different_ways
s45,hand,used_for_working
s45,hand,is_large
s45,hand,is_small
s45,eye,there_are_2
s45,eye,part_of_head
s45,eye,located_above_nose
s45,eye,used_for_seeing
s45,eye,different_colours
s45,eye,closed_while_sleeping
s46,potato,grows_underground
s46,potato,tastes_good
s46,potato,used_for_french_fries
s46,potato,associated_with_McDonalds
s46,potato,associated_with_Big_Mac
s46,potato,is_yellow_inside
s46,potato,has_starch
s46,shoes,worn_over_socks
s46,shoes,is_expensive
s46,shoes,is_stinking
s46,shoes,is_dirty
s46,shoes,I_do_not_need_them
s46,apple,i_like_apples
s46,apple,green_is_sour
s46,apple,is_green
s46,apple,is_red
s46,apple,red_is_sweet
s46,apple,is_yellow
s46,apple,yellow_is_bad
s46,apple,is_on_trees
s46,apple,used_for_throwing_on_people
s46,apple,plural_is_apples
s46,leg,used_for_walking
s46,leg,used_for_playing_football
s46,leg,associated_with_forza_inter
s46,leg,is_edible
s46,leg,I_like_leg
s46,leg,hurts
s46,leg,has_muscles
s46,leg,humans_have_2
s46,table,has_4_legs
s46,table,associated_with_chairs
s46,table,made_of_wood
s46,table,used_for_holding
s46,table,used_for_other_actions_on_it
s46,train,used_by_steering
s46,train,is_long
s46,train,used_for_transportation
s46,train,used_for_cargo
s46,train,used_for_transportation
s46,train,used_by_humans
s46,train,associated_with_trenitalia
s46,train,has_cars
s46,train,has_compartments
s46,train,has_seats
s47,broom,used_for_sweeping
s47,broom,has_a_handle
s47,broom,has_a_brush
s47,broom,made_of_wood
s47,broom,like_a_giant_toothbrush
s47,sword,a_weapon
s47,sword,used_for_killing_humans
s47,sword,associated_with_film_scenes
s47,sword,like_a_long_knife
s47,sword,made_in_the_ancient_world
s47,horse,has_4_legs
s47,horse,a_mammal
s47,horse,used_by_riding
s47,horse,used_for_sports
s47,horse,has_a_large_head
s47,horse,requires_care
s47,sweater,is_thick
s47,sweater,clothing
s47,sweater,keeps_warm
s47,sweater,not_edible
s47,sweater,made_of_cotton
s47,dog,has_4_legs
s47,dog,an_animal
s47,dog,a_predator
s47,dog,beh_-_barks
s47,dog,beh_-_growls
s47,dog,beh_-_bites_when_too_close
s47,dog,eaten_by_chinese
s47,hand,used_for_grasping
s47,hand,used_for_licking_on_them
s47,hand,used_for_many_things
s47,hand,used_for_striking_hard
s47,eye,used_for_seeing
s47,eye,is_round
s47,eye,protected_by_eyelids
s47,eye,consists_of_gelatine
s48,potato,a_vegetable
s48,potato,has_starch
s48,potato,discovered_in_america
s48,potato,used_for_puree
s48,potato,used_for_french_fries
s48,potato,has_an_edible_peel
s48,potato,a_corm
s48,potato,is_mealy
s48,shoes,is_hard
s48,shoes,worn_for_protecting_feet
s48,shoes,has_a_sole
s48,shoes,used_by_lacing
s48,shoes,is_stinking
s48,shoes,contains_a_non_sounding_letter_h
s48,apple,is_round
s48,apple,tastes_sweet
s48,apple,is_crunchy
s48,apple,found_in_Japan
s48,apple,found_in_china
s48,apple,found_in_South_Tyrol
s48,apple,a_fruit
s48,apple,has_seeds
s48,apple,used_for_juice
s48,leg,used_for_moving
s48,leg,humans_have_2
s48,leg,located_between_foot_and_waist
s48,leg,has_a_knee
s48,leg,has_thigh
s48,leg,has_a_lower_leg
s48,table,a_weapon
s48,table,used_for_killing
s48,table,has_4_legs
s48,table,made_of_wood
s48,table,used_for_eating_on
s48,table,found_in_household
s48,train,is_fast
s48,train,used_for_transportation
s48,train,requires_steam
s48,train,requires_diesel
s48,train,requires_electricity
s48,train,used_on_rail_tracks
s48,train,has_cars
s48,train,is_deadly
s49,potato,a_vegetable
s49,potato,is_popular
s49,potato,a_food
s49,potato,used_for_french_fries
s49,potato,discovered_in_america
s49,potato,has_poisonous_flowers
s49,potato,grows_underground
s49,shoes,clothing
s49,shoes,worn_for_feet
s49,shoes,worn_for_protection_from_water
s49,shoes,used_for_protection_from_cold
s49,shoes,worn_for_protection_from_stones
s49,shoes,worn_for_protection_from_pointed_things
s49,apple,popular
s49,apple,a_fruit
s49,apple,a_food
s49,apple,is_red
s49,apple,is_green
s49,apple,is_yellow
s49,apple,is_round
s49,apple,has_a_stem
s49,apple,exported_from_china
s49,apple,exported_from_japan
s49,apple,a_fruit
s49,leg,associated_with_amputation
s49,leg,part_of_body
s49,leg,used_for_moving
s49,leg,clothing
s49,leg,associated_with_pants
s49,leg,associated_with_skirt
s49,leg,humans_have_2
s49,table,has_4_legs
s49,table,has_a_wooden_plate
s49,table,used_for_eating_on
s49,table,used_for_holding
s49,table,is_painted
s49,table,is_round
s49,table,is_cornered
s49,train,has_cars
s49,train,has_an_engine
s49,train,used_for_moving
s49,train,used_on_rail_tracks
s49,train,requires_electricity
s49,train,eg_-_diesel_trains
s50,potato,a_vegetable
s50,potato,grows_underground
s50,potato,named_also_erdapfel
s50,potato,used_for_french_fries
s50,potato,used_for_crisps
s50,shoes,used_for_feet
s50,shoes,worn_for_protection
s50,shoes,has_a_lace
s50,shoes,has_velcro
s50,shoes,associated_with_women
s50,shoes,is_open
s50,shoes,is_closed
s50,apple,associated_with_fairy_tale
s50,apple,important_for_agriculture_in_South_Tyrol
s50,apple,a_fruit
s50,apple,different_types
s50,apple,has_seeds
s50,apple,has_sweet_pulp
s50,leg,associated_with_amputation
s50,leg,has_bones
s50,leg,used_for_moving
s50,leg,has_thigh
s50,leg,has_a_lower_leg
s50,leg,located_below_waist
s50,table,used_for_eating_on
s50,table,associated_with_fairy_tale
s50,table,has_4_legs
s50,table,associated_wit_a_fairy_tale
s50,table,has_a_plate
s50,train,is_fast
s50,train,used_for_moving
s50,train,used_on_rail_tracks
s50,train,noun_for_pulling
s50,train,is_fast
s50,train,associated_with_accidents
s51,broom,used_for_sweeping
s51,broom,used_for_cleaning
s51,broom,has_a_handle
s51,broom,has_bristles
s51,broom,associated_with_witches
s51,sword,a_weapon
s51,sword,associated_with_the_middle_ages
s51,sword,has_a_blade
s51,sword,has_a_handle
s51,sword,made_of_metal
s51,sword,symbol_of_knights
s51,horse,a_mammal
s51,horse,used_by_riding
s51,horse,is_large
s51,horse,used_by_riding
s51,horse,used_by_knights
s51,horse,used_formerly_for_pulling_carriages
s51,sweater,clothing
s51,sweater,made_of_wool
s51,sweater,worn_for_warmth
s51,sweater,worn_in_winter
s51,sweater,worn_on_torso
s51,dog,a_mammal
s51,dog,beh_-_barks
s51,dog,is_large
s51,dog,is_small
s51,dog,is_dangerous
s51,dog,is_soft
s51,dog,has_4_legs
s51,dog,has_a_fur
s51,dog,an_animal
s51,dog,used_as_pet
s51,hand,humans_have_2
s51,hand,has_5_fingers
s51,hand,used_for_doing_many_things
s51,hand,part_of_body
s51,hand,used_for_writing
s51,eye,there_are_2
s51,eye,used_for_seeing
s51,eye,located_at_the_head
s51,eye,an_organ
s52,broom,used_for_work
s52,broom,has_bristles
s52,broom,is_yellow
s52,broom,used_for_sweeping
s52,sword,used_for_killing
s52,sword,existed_in_the_middle_ages
s52,sword,a_weapon
s52,sword,has_a_blade
s52,horse,used_by_riding
s52,horse,different_types
s52,horse,eg_-_white_horse
s52,horse,requires_a_saddle
s52,horse,has_a_tail
s52,sweater,different_colours
s52,sweater,bought_at_H_&_M
s52,sweater,worn_for_warmth
s52,sweater,is_an_English_word
s52,dog,requires_leash
s52,dog,rhymes_on_the_word_rund
s52,dog,rhymes_on_the_word_bunt
s52,dog,an_animal
s52,dog,used_as_pet
s52,dog,an_animal
s52,dog,a_mammal
s52,hand,has_fingers
s52,hand,humans_have_2
s52,hand,associated_with_gloves
s52,hand,part_of_body
s52,eye,part_of_body
s52,eye,there_are_2
s52,eye,part_of_an_animal
s52,eye,used_for_seeing
s52,eye,has_eyelids
s53,potato,is_brown
s53,potato,is_yellow_inside
s53,potato,is_oval
s53,potato,is_misshapen
s53,potato,a_vegetable
s53,shoes,used_for_feet
s53,shoes,worn_for_protection
s53,shoes,made_of_leather
s53,shoes,made_of_plastic
s53,apple,is_round
s53,apple,is_red/green/yellow
s53,apple,a_fruit
s53,apple,has_vitamins
s53,apple,consists_of_water
s53,leg,a_limb
s53,leg,humans_have_2
s53,leg,used_for_moving
s53,table,is_square
s53,table,has_4_legs
s53,table,has_a_wooden_frame
s53,table,used_for_storing_kitchen_tools
s53,table,used_for_eating_on
s53,train,a_vehicle
s53,train,is_public
s53,train,used_on_rail_tracks
s53,train,used_for_transportation
s53,train,used_by_persons
s54,broom,a_tool
s54,broom,used_for_removing_dirt
s54,broom,has_a_handle
s54,broom,has_bristles
s54,broom,has_bristles_at_lower_end_of_handle
s54,table,has_a_board
s54,table,has_legs_for_standing
s54,table,used_for_holding
s54,potato,a_vegetable
s54,potato,grows_underground
s54,potato,named_also_erdapfel
s54,potato,has_poisonous_part_above_ground
s54,potato,part_below_is_non-poisonous_only_after_cooking
s54,shoes,clothing
s54,shoes,worn_on_socks
s54,shoes,worn_for_protection_from_cold
s54,shoes,worn_for_protection_from_wet
s54,shoes,worn_for_protection_from_injuries
s54,shoes,made_of_leather
s54,hand,part_of_human_body
s54,hand,has_5_fingers
s54,hand,used_for_grasping
s54,hand,used_for_feeling
s54,hand,located_at_arm
s54,sweater,clothing
s54,sweater,worn_over_T-shirt
s54,sweater,worn_by_humans
s54,sweater,is_thicker_than_shirt
s54,sweater,worn_for_the_cold
s54,sword,made_of_iron
s54,sword,a_tool
s54,sword,used_in_the_middle_ages
s54,sword,used_for_injuring
s54,sword,used_for_cutting
s54,sword,used_for_killing_humans
s55,shoes,clothing
s55,shoes,worn_for_feet
s55,shoes,worn_for_protection
s55,shoes,worn_for_warmth
s55,shoes,worn_on_socks
s55,shoes,different_types
s55,hand,part_of_human_body
s55,hand,used_for_feeling
s55,hand,has_5_fingers
s55,hand,has_palm
s55,leg,part_of_human_body
s55,leg,used_for_moving
s55,leg,has_thigh
s55,leg,has_a_lower_leg
s55,leg,has_strong_muscle
s55,leg,located_below_waist
s55,leg,there_are_2
s55,potato,a_tuber
s55,potato,grows_underground
s55,potato,is_important
s55,potato,a_food
s55,potato,is_brown-yellow
s55,potato,has_a_peel
s55,eye,an_organ
s55,eye,used_for_seeing
s55,eye,used_for_sensing
s55,eye,has_eyelashes_for_protection
s55,eye,has_iris
s55,eye,has_a_pupil
s55,horse,is_large
s55,horse,an_animal
s55,horse,used_as_pet
s55,horse,is_domestic
s55,horse,used_for_riding
s55,horse,an_animal
s55,horse,used_for_cargo
s55,horse,has_a_tail
s55,horse,has_a_mane
s55,horse,has_hard_hooves
s55,horse,is_human-oriented
s55,horse,different_colours
s56,apple,a_fruit
s56,apple,tastes_sweet
s56,apple,tastes_fresh
s56,apple,is_red
s56,apple,is_green
s56,apple,is_yellow
s56,apple,grows_every_year
s56,dog,an_animal
s56,dog,used_as_pet
s56,dog,has_a_fur
s56,dog,beh_-_barks
s56,dog,different_sizes
s56,train,used_on_rail_tracks
s56,train,follows_a_route
s56,train,is_spacious
s56,train,is_long
s56,train,used_by_passengers
s56,train,a_vehicle
s56,sword,is_sharp
s56,sword,a_weapon
s56,sword,used_for_fighting
s56,sword,made_of_iron
s56,sword,made_of_metal
s56,sword,is_heavy
s56,sword,has_sharp_edges
s56,broom,used_for_removing_dirt
s56,broom,used_for_removing_dust
s56,broom,has_bristles
s56,broom,found_in_houses
s56,table,has_a_frame
s56,table,made_of_wood
s56,table,used_for_eating_on
s56,table,used_for_writing_on
s56,table,associated_with_chairs
s56,table,used_for_sitting_at
s56,sweater,worn_on_torso
s56,sweater,worn_for_the_cold
s56,sweater,different_colours
s56,sweater,bought_in_shops
s57,sweater,clothing
s57,sweater,reaches_from_neck_to_belt
s57,sweater,made_of_wool
s57,sweater,made_of_wool
s57,sweater,has_sleeves
s57,sweater,warms_the_torso
s57,sweater,worn_in_winter
s57,leg,located_between_foot_and_waist
s57,leg,used_for_running
s57,leg,has_bones
s57,leg,has_muscle
s57,leg,has_a_skin
s57,leg,has_nerves
s57,leg,has_thigh
s57,leg,has_a_knee
s57,leg,has_a_lower_leg
s57,table,used_for_writing_on
s57,table,used_for_eating_on
s57,table,found_in_houses
s57,table,has_4_solid_legs
s57,train,a_vehicle
s57,train,used_on_rail_tracks
s57,train,used_for_transportation
s57,train,used_by_humans
s57,train,has_cars
s57,potato,a_vegetable
